     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4326500 2691500  1  5 11  -5.0  990 207  3.6 8  2.0  80    0   59 228 -282  3
4326500 2691500  1  5 12  -5.1  990 201  3.9 7  2.1  78    0   61 231 -285  3
4326500 2691500  1  5 13  -4.7  989 189  4.3 7  2.0  76    0   61 228 -287  3
4326500 2691500  1  5 14  -4.5  988 184  4.3 7  2.0  73    0   48 229 -288  3
4326500 2691500  1  5 15  -4.6  988 196  5.6 8  2.1  74    0   31 234 -288  3
4326500 2691500  1  5 16  -4.6  987 190  6.5 8  2.1  76    0    8 236 -286  3
4326500 2691500  1  5 17  -4.4  987 188  4.8 7  2.2  78    0    0 233 -285  3
4326500 2691500  1  5 18  -4.4  987 185  4.4 7  2.2  79    0    0 231 -284  3
4326500 2691500  1  5 19  -4.4  986 178  4.9 8  2.2  79    0    0 235 -284  3
4326500 2691500  1  5 20  -4.4  986 185  6.8 8  2.2  79    0    0 240 -283  3
4326500 2691500  1  5 21  -4.9  986 182  6.0 8  2.2  81    0    0 243 -282  3
4326500 2691500  1  5 22  -5.4  985 186  7.3 6  2.2  82    0    0 239 -282  3
4326500 2691500  1  5 23  -5.8  985 172  6.1 7  2.1  82    0    0 237 -281  3
4326500 2691500  1  5 24  -5.3  984 169  6.4 6  2.1  82    0    0 238 -281  3
4326500 2691500  1  6  1  -5.4  984 169  6.5 6  2.1  81    0    0 236 -281  3
4326500 2691500  1  6  2  -5.0  984 164  6.7 5  2.1  81    0    0 234 -281  3
4326500 2691500  1  6  3  -4.9  983 158  4.7 5  2.2  81    0    0 232 -280  3
4326500 2691500  1  6  4  -4.4  983 157  5.9 6  2.2  80    0    0 239 -281  3
4326500 2691500  1  6  5  -3.9  981 154  5.4 6  2.3  79    0    0 248 -282  3
4326500 2691500  1  6  6  -3.6  980 145  5.8 6  2.3  78    0    0 252 -286  3
4326500 2691500  1  6  7  -3.6  980 152  6.2 7  2.3  76    0    0 260 -289  3
4326500 2691500  1  6  8  -3.6  980 159  7.5 7  2.3  76    0    0 267 -290  3
4326500 2691500  1  6  9  -3.4  979 167  7.7 7  2.3  76    7   10 267 -291  3
4326500 2691500  1  6 10  -2.9  980 166  7.6 7  2.3  75    2   38 269 -293  3
