Koordinatensystem : Lambert konform konisch
Rechtswert        : 4326500 Meter
Hochwert          : 2691500 Meter
Hoehenlage        : 235 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4326500 2691500  1  6 16  -2.3  996  46  4.6 7  3.0  93    0   23 285 -318  0
4326500 2691500  1  6 17  -2.4  997  45  5.4 7  3.0  94    0    0 288 -318  0
4326500 2691500  1  6 18  -2.4  997  42  4.3 7  3.0  94    0    0 288 -318  0
4326500 2691500  1  6 19  -2.4  997  40  4.3 8  3.0  93    0    0 293 -318  0
4326500 2691500  1  6 20  -2.4  998  37  2.9 8  3.0  93    0    0 297 -318  0
4326500 2691500  1  6 21  -2.2  998  31  3.2 8  3.0  92    0    0 297 -318  0
4326500 2691500  1  6 22  -2.3  998  26  3.6 8  3.0  93    0    0 298 -318  0
4326500 2691500  1  6 23  -2.1  998  20  3.9 8  3.0  93    0    0 298 -318  0
4326500 2691500  1  6 24  -2.2  998  20  3.3 8  3.1  93    0    0 298 -317  0
4326500 2691500  1  7  1  -2.0  998  24  2.6 8  3.1  93    0    0 298 -317  0
4326500 2691500  1  7  2  -1.9  999  24  2.5 8  3.1  92    0    0 298 -317  0
4326500 2691500  1  7  3  -1.9  999  19  2.1 8  3.1  92    0    0 299 -316  0
4326500 2691500  1  7  4  -1.9  999  17  2.5 8  3.1  93    0    0 299 -315  0
4326500 2691500  1  7  5  -1.9  999  18  2.5 8  3.1  94    0    0 299 -315  0
4326500 2691500  1  7  6  -2.0  999  38  2.9 7  3.1  94    0    0 294 -314  0
4326500 2691500  1  7  7  -1.9 1000  26  2.9 7  3.1  93    0    0 289 -314  0
4326500 2691500  1  7  8  -1.9 1000  17  2.5 7  3.1  93    0    0 288 -314  0
4326500 2691500  1  7  9  -1.8 1000   4  3.0 7  3.1  93    0    7 288 -313  0
4326500 2691500  1  7 10  -1.7 1001  24  2.8 8  3.1  93    6   56 292 -313  0
4326500 2691500  1  7 11  -1.8 1001  56  3.4 7  3.1  92   15   93 291 -316  0
4326500 2691500  1  7 12  -1.3 1001  41  2.9 6  3.1  91   30  128 281 -318  0
4326500 2691500  1  7 13  -1.5 1001  44  2.8 7  3.1  90   25  136 280 -318  0
4326500 2691500  1  7 14  -1.5 1001  35  2.8 7  3.1  91   25   85 285 -318  0
4326500 2691500  1  7 15  -1.8 1001  32  3.9 7  3.1  92    2   58 284 -317  0
4326500 2691500  1  7 16  -2.2 1001  33  3.2 8  3.0  92    0   12 288 -315  0
4326500 2691500  1  7 17  -2.4 1002  34  2.5 8  3.0  92    0    0 293 -312  0
4326500 2691500  1  7 18  -2.8 1002  34  3.1 7  2.9  90    0    0 286 -310  0
4326500 2691500  1  7 19  -3.2 1002  30  2.3 8  2.8  90    0    0 286 -307  0
4326500 2691500  1  7 20  -4.0 1002  24  2.1 8  2.7  91    0    0 289 -302  0
4326500 2691500  1  7 21  -4.6 1002   5  2.1 4  2.6  92    0    0 266 -296  0
4326500 2691500  1  7 22  -4.8 1002   8  1.7 2  2.4  88    0    0 232 -292  0
4326500 2691500  1  7 23  -4.6 1003   6  2.1 1  2.3  85    0    0 216 -291  0
4326500 2691500  1  7 24  -4.8 1003   1  1.5 1  2.3  86    0    0 211 -291  0
