Koordinatensystem : Lambert konform konisch
Rechtswert        : 4333500 Meter
Hochwert          : 2717500 Meter
Hoehenlage        : 328 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4333500 2717500  1  6 22  -2.5  988  82  4.2 8  2.9  91    0    0 291 -314  0
4333500 2717500  1  6 23  -2.4  988  83  5.2 8  2.9  91    0    0 296 -314  0
4333500 2717500  1  6 24  -2.4  988  83  3.8 7  3.0  91    0    0 292 -314  0
4333500 2717500  1  7  1  -2.4  988  84  4.5 8  3.0  91    0    0 291 -314  0
4333500 2717500  1  7  2  -2.3  988  83  3.2 8  3.0  92    0    0 296 -313  0
4333500 2717500  1  7  3  -2.1  989  74  3.2 8  3.0  92    0    0 297 -313  0
4333500 2717500  1  7  4  -2.0  989  75  2.8 8  3.1  92    0    0 297 -313  0
4333500 2717500  1  7  5  -2.3  989  87  3.7 8  3.1  92    0    0 297 -312  0
4333500 2717500  1  7  6  -2.4  988  87  3.6 8  3.1  94    0    0 296 -311  0
4333500 2717500  1  7  7  -2.3  988  74  2.8 8  3.0  93    0    0 295 -311  0
4333500 2717500  1  7  8  -2.4  989  73  3.2 8  3.0  93    0    0 295 -310  0
4333500 2717500  1  7  9  -2.5  989  75  3.2 8  3.1  94    0   10 295 -310  0
4333500 2717500  1  7 10  -2.2  989  76  3.6 8  3.0  93   15   46 294 -309  0
4333500 2717500  1  7 11  -2.0  990  86  4.5 8  3.0  91    1   63 295 -309  0
4333500 2717500  1  7 12  -1.8  990  76  4.1 8  3.1  90    0   71 294 -310  0
4333500 2717500  1  7 13  -1.6  991  86  4.2 8  3.1  90    0   72 294 -309  0
4333500 2717500  1  7 14  -1.7  991  77  3.4 8  3.1  91    0   55 294 -309  0
4333500 2717500  1  7 15  -2.1  990  86  5.0 8  3.1  92    0   30 293 -308  0
4333500 2717500  1  7 16  -2.4  990  73  5.4 8  3.0  92    0    7 291 -305  0
4333500 2717500  1  7 17  -2.8  990  74  4.6 8  2.9  91    0    0 290 -303  0
4333500 2717500  1  7 18  -3.4  990  76  4.6 8  2.8  90    0    0 288 -302  0
4333500 2717500  1  7 19  -4.1  991  72  3.6 6  2.6  90    0    0 275 -300  0
4333500 2717500  1  7 20  -4.6  991  74  2.9 6  2.5  89    0    0 263 -298  0
4333500 2717500  1  7 21  -5.1  991  67  2.6 2  2.4  88    0    0 241 -296  0
4333500 2717500  1  7 22  -5.4  991 101  2.9 1  2.3  88    0    0 212 -295  0
4333500 2717500  1  7 23  -5.7  991  87  2.4 1  2.2  87    0    0 206 -291  0
4333500 2717500  1  7 24  -6.4  991  88  1.9 1  2.2  89    0    0 205 -286  0
4333500 2717500  1  8  1  -6.0  991  67  3.2 4  2.2  90    0    0 222 -281  0
4333500 2717500  1  8  2  -6.8  991  68  0.6 4  2.2  90    0    0 237 -277  0
4333500 2717500  1  8  3  -7.1  992  71  2.3 2  2.1  90    0    0 226 -275  0
4333500 2717500  1  8  4  -7.5  992  69  1.2 2  2.0  91    0    0 217 -273  0
4333500 2717500  1  8  5  -7.8  991  42  2.1 2  2.0  92    0    0 217 -273  0
4333500 2717500  1  8  6  -7.5  991  53  2.0 0  2.0  91    0    0 207 -273  0
4333500 2717500  1  8  7  -7.4  992  46  3.0 2  2.0  90    0    0 208 -273  0
4333500 2717500  1  8  8  -6.8  993  73  1.6 4  2.0  87    0    0 229 -273  0
4333500 2717500  1  8  9  -6.5  993  92  1.6 4  2.0  85    1   13 239 -273  0
4333500 2717500  1  8 10  -6.0  993 105  0.4 7  2.0  84   64   59 255 -275  0
4333500 2717500  1  8 11  -5.5  993  47  1.1 6  2.1  84  132   85 265 -278  0
4333500 2717500  1  8 12  -3.9  993 357  0.5 1  2.4  86  155  108 239 -282  0
4333500 2717500  1  8 13  -2.4  993  37  1.2 0  2.5  82  153  116 212 -286  0
4333500 2717500  1  8 14  -2.4  993  57  1.7 0  2.5  77  128  105 209 -289  0
4333500 2717500  1  8 15  -2.7  992  68  2.5 0  2.5  78   53   79 210 -289  0
4333500 2717500  1  8 16  -3.6  993  70  2.1 0  2.5  80    4   30 208 -288  0
4333500 2717500  1  8 17  -4.9  993  80  1.0 0  2.3  80    0    0 205 -286  0
4333500 2717500  1  8 18  -6.3  993  68  2.6 0  2.0  78    0    0 201 -284  0
4333500 2717500  1  8 19  -6.9  993  77  2.6 1  1.9  79    0    0 202 -282  0
4333500 2717500  1  8 20  -7.6  993 360  0.3 1  1.8  79    0    0 204 -281  0
4333500 2717500  1  8 21  -7.9  993  54  0.4 1  1.7  79    0    0 203 -279  0
4333500 2717500  1  8 22  -9.1  993  65  0.2 1  1.6  79    0    0 201 -278  0
4333500 2717500  1  8 23  -8.6  993  67  2.0 0  1.6  78    0    0 195 -276  0
4333500 2717500  1  8 24  -8.7  993  89  0.3 2  1.5  76    0    0 200 -275  0
4333500 2717500  1  9  1 -10.3  993 117  1.2 1  1.5  80    0    0 202 -273  0
4333500 2717500  1  9  2  -9.7  993  56  0.9 0  1.5  86    0    0 192 -271  0
4333500 2717500  1  9  3  -9.2  992  57  2.4 1  1.6  86    0    0 195 -270  0
4333500 2717500  1  9  4 -10.9  992  58  1.6 0  1.6  86    0    0 193 -271  0
4333500 2717500  1  9  5  -9.4  992  81  0.0 0  1.5  85    0    0 188 -273  0
4333500 2717500  1  9  6 -10.2  992  96  0.0 0  1.6  85    0    0 189 -275  0
4333500 2717500  1  9  7  -9.7  992  95  0.6 0  1.6  87    0    0 188 -275  0
4333500 2717500  1  9  8  -9.6  992 125  0.8 0  1.6  88    0    0 189 -275  0
4333500 2717500  1  9  9  -9.2  992 138  0.4 0  1.7  88    9   14 189 -276  0
4333500 2717500  1  9 10  -7.2  992 158  0.6 0  1.8  86  108   32 192 -279  0
4333500 2717500  1  9 11  -3.9  993 159  0.1 0  2.1  82  178   45 199 -286  0
