Koordinatensystem : Lambert konform konisch
Rechtswert        : 3766500 Meter
Hochwert          : 2561500 Meter
Hoehenlage        : 192 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3766500 2561500  3 16 11  10.1  990   2  1.7 7  6.7  87   43  234 305 -372  2
3766500 2561500  3 16 12  11.3  989  86  0.9 7  6.9  84   16  233 317 -379  2
3766500 2561500  3 16 13  12.8  988 144  1.4 6  7.1  79   47  275 319 -386  2
3766500 2561500  3 16 14  13.6  987 154  3.1 6  7.0  72  109  293 318 -390  2
3766500 2561500  3 16 15  14.0  986 131  3.0 7  6.9  68   99  261 327 -391  2
3766500 2561500  3 16 16  14.0  984 135  3.4 7  6.9  67   67  205 336 -390  2
3766500 2561500  3 16 17  14.0  983 131  3.5 6  6.9  67   60  137 335 -387  2
3766500 2561500  3 16 18  13.0  982 133  2.0 7  6.9  70   37   69 335 -382  2
3766500 2561500  3 16 19  12.1  982 111  2.5 6  6.7  72    0    7 335 -377  2
3766500 2561500  3 16 20  11.5  981 148  2.5 6  6.6  75    0    0 329 -373  2
3766500 2561500  3 16 21  10.1  980  47  1.9 6  6.6  79    0    0 326 -372  2
3766500 2561500  3 16 22  10.1  979  39  1.8 7  6.5  82    0    0 330 -372  2
3766500 2561500  3 16 23  10.8  979 162  2.5 7  6.6  80    0    0 337 -373  2
3766500 2561500  3 16 24  10.0  979 230  2.9 7  6.9  84    0    0 337 -373  2
3766500 2561500  3 17  1  10.5  979 211  6.9 8  7.3  91    0    0 344 -373  2
3766500 2561500  3 17  2   9.7  979 212  7.9 8  7.3  91    0    0 350 -371  2
3766500 2561500  3 17  3   9.1  979 229  7.9 8  6.9  91    0    0 347 -369  2
3766500 2561500  3 17  4   8.9  980 221  8.1 8  6.7  90    0    0 344 -365  2
3766500 2561500  3 17  5   8.5  980 220  7.7 8  6.5  90    0    0 342 -363  2
3766500 2561500  3 17  6   8.2  979 212  6.4 6  6.4  91    0    0 326 -361  2
3766500 2561500  3 17  7   8.1  979 220  6.8 8  6.2  89    0    0 325 -359  2
3766500 2561500  3 17  8   7.7  979 211  6.2 8  6.2  90    0   31 339 -358  2
3766500 2561500  3 17  9   8.1  979 216  8.0 8  6.3  92    0   48 339 -358  2
3766500 2561500  3 17 10   8.3  979 211  7.7 7  6.5  92    0   72 331 -360  2
3766500 2561500  3 17 11   8.4  979 212  7.9 8  6.6  92    0   93 331 -362  2
3766500 2561500  3 17 12   8.8  979 216  6.6 8  6.6  92    0   73 340 -365  2
3766500 2561500  3 17 13   9.1  979 218  5.6 7  6.9  93    0  141 335 -368  2
3766500 2561500  3 17 14   9.2  979 224  6.1 7  6.9  92    0  169 330 -371  2
3766500 2561500  3 17 15   9.7  978 217  7.7 7  6.8  89   12  216 330 -372  2
3766500 2561500  3 17 16   9.8  978 215  5.1 7  6.9  88    5  154 330 -372  2
3766500 2561500  3 17 17   8.8  978 232  4.7 8  7.0  92    0   61 334 -372  2
3766500 2561500  3 17 18   9.4  978 217  3.6 7  6.9  93    1   44 333 -369  2
3766500 2561500  3 17 19   8.7  979 218  3.0 8  6.8  91    0    8 331 -365  2
3766500 2561500  3 17 20   8.3  979 220  2.8 8  6.6  92    0    0 335 -361  2
3766500 2561500  3 17 21   8.1  979 230  2.9 7  6.4  92    0    0 327 -357  2
3766500 2561500  3 17 22   7.9  980 240  3.0 8  6.4  92    0    0 326 -349  2
3766500 2561500  3 17 23   7.7  980 240  3.0 8  6.5  96    0    0 332 -343  2
3766500 2561500  3 17 24   7.9  981 269  3.7 8  6.7  98    0    0 332 -341  2
3766500 2561500  3 18  1   7.6  981 241  2.2 8  6.7  98    0    0 331 -339  2
3766500 2561500  3 18  2   7.6  982 260  2.3 8  6.6  98    0    0 331 -336  2
3766500 2561500  3 18  3   6.7  982 337  3.2 7  6.1  94    0    0 320 -333  2
3766500 2561500  3 18  4   6.3  983 355  3.7 7  5.4  87    0    0 310 -330  2
3766500 2561500  3 18  5   5.2  984   6  5.0 8  5.0  85    0    0 312 -330  2
3766500 2561500  3 18  6   4.9  985  17  4.5 7  4.8  86    0    0 308 -330  2
3766500 2561500  3 18  7   5.1  986   6  3.5 8  4.7  85    0    0 304 -329  2
3766500 2561500  3 18  8   5.1  987   1  3.6 7  4.5  80    0   37 300 -326  2
3766500 2561500  3 18  9   5.4  988  16  4.6 6  4.1  73    8  125 287 -327  2
3766500 2561500  3 18 10   5.1  989  18  2.7 8  4.0  70    0  122 290 -333  2
3766500 2561500  3 18 11   5.3  989 357  3.0 7  4.0  70    0  135 293 -338  2
3766500 2561500  3 18 12   5.5  990  17  3.0 7  3.8  67    0  150 289 -342  2
3766500 2561500  3 18 13   5.8  991   8  3.1 7  3.7  64    0  141 290 -346  2
3766500 2561500  3 18 14   5.7  991   9  3.1 7  3.8  64    0  113 290 -346  2
3766500 2561500  3 18 15   5.6  991 359  3.1 7  3.6  62    0  120 288 -344  2
3766500 2561500  3 18 16   5.5  991  20  3.3 8  3.4  60    0   95 291 -341  2
3766500 2561500  3 18 17   5.0  990 347  4.2 8  3.4  60    0   85 293 -337  2
3766500 2561500  3 18 18   4.8  990 351  2.9 7  3.2  58    6   61 286 -335  2
3766500 2561500  3 18 19   4.5  990 313  1.8 7  3.2  59    0    7 280 -330  2
3766500 2561500  3 18 20   4.3  990 326  2.0 7  3.5  65    0    0 279 -325  2
3766500 2561500  3 18 21   3.5  990 327  2.2 6  3.5  68    0    0 271 -321  2
3766500 2561500  3 18 22   3.1  990 303  1.9 6  3.5  70    0    0 265 -319  2
3766500 2561500  3 18 23   3.3  990 332  2.1 7  3.5  71    0    0 268 -318  2
3766500 2561500  3 18 24   2.9  990 332  2.4 7  3.5  73    0    0 273 -318  2
3766500 2561500  3 19  1   2.4  990 340  1.8 7  3.6  77    0    0 272 -318  2
3766500 2561500  3 19  2   2.2  990 324  2.1 7  3.6  79    0    0 272 -318  2
3766500 2561500  3 19  3   1.8  990 342  1.8 7  3.6  80    0    0 271 -317  2
3766500 2561500  3 19  4   1.1  990 342  1.7 6  3.5  82    0    0 266 -316  2
3766500 2561500  3 19  5   0.0  990 319  1.6 2  3.5  86    0    0 243 -314  2
3766500 2561500  3 19  6   0.2  990 351  1.3 3  3.5  88    0    0 229 -314  2
3766500 2561500  3 19  7  -0.2  991 230  1.2 2  3.5  91    0    8 229 -314  2
3766500 2561500  3 19  8   0.4  991 316  1.1 1  3.6  92   55   44 220 -315  2
3766500 2561500  3 19  9   2.4  991 304  1.9 1  3.5  82  221   51 219 -317  2
3766500 2561500  3 19 10   4.4  992 340  3.2 2  3.5  70  387   54 228 -321  2
3766500 2561500  3 19 11   4.6  992 345  2.9 3  3.2  60  297  159 237 -329  2
3766500 2561500  3 19 12   4.4  992 336  3.1 5  2.8  53   38  242 250 -338  2
3766500 2561500  3 19 13   5.2  992 339  2.1 5  2.7  49  100  259 259 -344  2
3766500 2561500  3 19 14   7.5  993 306  3.1 3  2.7  45  285  203 257 -349  2
3766500 2561500  3 19 15   6.8  993 320  3.2 6  2.7  42  285  165 262 -350  2
3766500 2561500  3 19 16   6.5  993 336  3.1 6  2.6  42  168  153 270 -349  2
3766500 2561500  3 19 17   7.0  992 314  2.4 3  2.7  43  199   77 257 -345  2
3766500 2561500  3 19 18   5.5  992 339  2.8 3  2.8  47  109   48 244 -339  2
3766500 2561500  3 19 19   4.4  991 315  2.2 2  3.1  57    6   11 237 -332  2
3766500 2561500  3 19 20   3.7  992 297  1.7 3  3.3  63    0    0 234 -326  2
3766500 2561500  3 19 21   3.0  992 286  1.5 3  3.4  70    0    0 240 -323  2
3766500 2561500  3 19 22   2.4  993 288  1.5 2  3.5  74    0    0 234 -321  2
3766500 2561500  3 19 23   2.3  993 284  1.5 3  3.5  76    0    0 221 -319  2
3766500 2561500  3 19 24   2.3  993 286  1.5 3  3.6  77    0    0 223 -319  2
3766500 2561500  3 20  1   2.6 1002 283  1.3 4  3.7  77    0    0 283 -329  2
3766500 2561500  3 20  2   2.8 1002 282  1.2 5  3.7  77    0    0 270 -328  2
3766500 2561500  3 20  3   3.1 1002 284  1.0 5  3.7  77    0    0 271 -327  2
3766500 2561500  3 20  4   3.1 1002 304  1.1 5  3.7  77    0    0 271 -326  2
3766500 2561500  3 20  5   3.0 1002 305  1.0 6  3.7  78    0    0 268 -325  2
3766500 2561500  3 20  6   2.9 1002 337  1.1 6  3.7  78    0    0 274 -325  2
3766500 2561500  3 20  7   2.9 1002 329  1.0 7  3.8  81    0    0 285 -324  2
3766500 2561500  3 20  8   3.2 1003 354  1.1 7  4.0  83    4   51 291 -324  2
3766500 2561500  3 20  9   4.1 1003 342  1.4 5  4.1  83   73  128 283 -329  2
3766500 2561500  3 20 10   5.0 1003  21  3.3 6  3.9  73   49  196 278 -336  2
3766500 2561500  3 20 11   6.1 1003  30  5.0 7  3.4  60   35  230 289 -342  2
3766500 2561500  3 20 12   6.9 1003  30  2.9 7  3.2  52   21  242 296 -351  2
3766500 2561500  3 20 13   7.3 1003  37  2.2 6  3.2  50   38  261 293 -356  2
3766500 2561500  3 20 14   7.5 1003 347  2.0 6  3.1  48   31  243 287 -356  2
3766500 2561500  3 20 15   8.3 1002 335  1.9 7  3.1  46   47  236 293 -353  2
3766500 2561500  3 20 16   8.6 1002 351  3.4 6  3.0  44   46  197 293 -353  2
3766500 2561500  3 20 17   8.0 1001 327  2.3 5  3.1  45   32  138 284 -351  2
3766500 2561500  3 20 18   7.8 1001 311  1.8 6  3.1  46   57   61 282 -347  2
3766500 2561500  3 20 19   7.1 1001 312  1.8 7  3.1  48    7   14 287 -343  2
3766500 2561500  3 20 20   6.1 1001 292  1.2 7  3.2  53    0    0 287 -336  2
3766500 2561500  3 20 21   5.7 1001 278  1.9 7  3.4  58    0    0 283 -330  2
3766500 2561500  3 20 22   5.0 1001 235  1.3 8  3.5  63    0    0 286 -327  2
3766500 2561500  3 20 23   5.1 1000 204  2.1 8  3.7  67    0    0 291 -326  2
3766500 2561500  3 20 24   5.2 1000 251  2.7 8  3.8  69    0    0 294 -325  2
3766500 2561500  3 21  1   5.1  999 250  2.0 8  3.9  70    0    0 296 -325  2
3766500 2561500  3 21  2   5.4  998 247  2.7 8  3.9  70    0    0 299 -325  2
3766500 2561500  3 21  3   5.5  997 236  2.7 7  3.9  69    0    0 296 -325  2
3766500 2561500  3 21  4   5.3  996 243  2.8 7  4.0  70    0    0 294 -325  2
3766500 2561500  3 21  5   5.3  995 236  2.8 8  4.0  71    0    0 301 -325  2
3766500 2561500  3 21  6   5.3  994 247  3.5 8  4.0  71    0    0 308 -326  2
3766500 2561500  3 21  7   5.2  994 236  4.3 8  4.3  76    0    0 311 -326  2
3766500 2561500  3 21  8   5.1  993 257  4.4 8  4.6  83    0   33 313 -327  2
3766500 2561500  3 21  9   5.2  993 250  4.6 8  4.8  86    1   99 315 -331  2
3766500 2561500  3 21 10   5.6  992 250  5.4 8  5.0  88    0  125 318 -336  2
3766500 2561500  3 21 11   6.7  992 240  6.3 6  5.1  86    4  195 312 -340  2
3766500 2561500  3 21 12   7.4  991 240  7.2 7  5.2  81    0  145 313 -342  2
3766500 2561500  3 21 13   7.5  990 249  7.4 7  5.1  77    0  104 322 -345  2
3766500 2561500  3 21 14   7.8  989 221  7.9 7  4.9  73    0  116 323 -346  2
3766500 2561500  3 21 15   7.1  988 249  7.0 8  4.5  68    0   98 327 -347  2
3766500 2561500  3 21 16   6.1  987 251  7.2 7  4.4  72    0   86 326 -348  2
3766500 2561500  3 21 17   5.4  986 240  6.1 6  4.9  84    0   61 315 -349  2
3766500 2561500  3 21 18   5.7  985 214  7.1 8  5.2  90    0   30 321 -348  2
3766500 2561500  3 21 19   4.9  984 250  7.8 8  5.4  94    0    4 331 -348  2
3766500 2561500  3 21 20   4.6  983 240  7.0 8  5.3  97    0    0 329 -347  2
3766500 2561500  3 21 21   4.1  982 249  6.9 8  5.2  98    0    0 328 -346  2
3766500 2561500  3 21 22   4.2  982 249  6.2 8  5.1  98    0    0 327 -346  2
3766500 2561500  3 21 23   4.4  981 240  6.1 8  5.2  97    0    0 327 -347  2
3766500 2561500  3 21 24   4.6  981 235  4.9 8  5.3  97    0    0 328 -347  2
3766500 2561500  3 22  1   4.5  980 233  2.8 8  5.3  97    0    0 328 -347  2
3766500 2561500  3 22  2   5.1  980 240  5.3 8  5.4  97    0    0 328 -347  2
3766500 2561500  3 22  3   5.1  980 245  3.9 8  5.5  97    0    0 329 -346  2
3766500 2561500  3 22  4   5.0  979 260  4.8 8  5.5  98    0    0 329 -345  2
3766500 2561500  3 22  5   4.9  978 265  5.1 8  5.5  98    0    0 330 -344  2
3766500 2561500  3 22  6   4.8  978 274  4.5 8  5.4  98    0    0 329 -344  2
3766500 2561500  3 22  7   4.8  978 280  4.7 8  5.4  98    0    0 328 -343  2
3766500 2561500  3 22  8   4.7  978 291  4.0 8  5.4  97    0   29 328 -342  2
3766500 2561500  3 22  9   4.6  979 330  3.5 8  5.4  98    0   49 327 -345  2
3766500 2561500  3 22 10   4.4  980 332  3.9 8  5.3  98   10  134 325 -347  2
3766500 2561500  3 22 11   5.5  981 271  3.9 6  5.4  97    0  128 317 -349  2
3766500 2561500  3 22 12   6.4  982 354  3.2 7  5.8  96    0  117 316 -350  2
3766500 2561500  3 22 13   6.4  983 336  3.3 8  5.7  92    0  133 327 -355  2
3766500 2561500  3 22 14   6.6  983 340  4.0 8  5.7  92    0  131 332 -359  2
3766500 2561500  3 22 15   6.8  984 306  5.0 7  5.7  90    0  150 326 -359  2
3766500 2561500  3 22 16   6.5  985 347  4.4 7  5.2  84   30  129 319 -359  2
3766500 2561500  3 22 17   6.1  986 316  5.2 7  4.9  80    0   85 316 -357  2
3766500 2561500  3 22 18   5.7  987  18  3.6 7  4.6  77   15   46 314 -354  2
3766500 2561500  3 22 19   5.3  988   8  4.1 7  4.3  74    5    8 311 -351  2
3766500 2561500  3 22 20   4.9  989 356  3.3 7  4.0  72    0    0 310 -347  2
3766500 2561500  3 22 21   4.6  989 338  1.8 7  3.8  70    0    0 309 -345  2
3766500 2561500  3 22 22   4.5  990 340  2.8 7  3.7  68    0    0 308 -344  2
3766500 2561500  3 22 23   4.2  991 360  2.1 7  3.6  68    0    0 307 -343  2
3766500 2561500  3 22 24   3.8  991 288  2.0 7  3.6  70    0    0 306 -342  2
3766500 2561500  3 23  1   3.5  991 287  3.2 7  3.7  74    0    0 306 -341  2
3766500 2561500  3 23  2   3.4  991 267  3.0 7  3.9  78    0    0 305 -339  2
3766500 2561500  3 23  3   3.3  991 269  4.5 8  3.9  80    0    0 312 -337  2
3766500 2561500  3 23  4   2.9  991 263  5.2 8  3.9  81    0    0 316 -335  2
3766500 2561500  3 23  5   2.3  990 255  5.9 8  4.1  87    0    0 313 -332  2
3766500 2561500  3 23  6   2.0  989 213  5.6 8  4.3  96    0    0 311 -330  2
3766500 2561500  3 23  7   2.1  989 207  7.2 8  4.5 100    0    0 309 -330  2
3766500 2561500  3 23  8   2.2  988 254  7.3 8  4.5  99    0   18 309 -331  2
3766500 2561500  3 23  9   2.4  988 252  6.8 8  4.5  98    0   43 308 -334  2
3766500 2561500  3 23 10   3.0  988 251  6.8 6  4.6  96    0   90 297 -338  2
3766500 2561500  3 23 11   3.9  988 250  6.6 7  4.7  94    0  105 294 -344  2
3766500 2561500  3 23 12   4.8  988 255  6.8 7  5.0  94    0  105 304 -353  2
3766500 2561500  3 23 13   5.5  989 264  5.8 7  5.3  94    0  116 307 -359  2
3766500 2561500  3 23 14   6.1  989 261  5.0 8  5.5  93    0  111 316 -363  2
3766500 2561500  3 23 15   6.9  989 259  5.5 7  5.7  93    0   99 321 -365  2
3766500 2561500  3 23 16   7.6  989 253  5.3 8  6.1  94    0   74 324 -364  2
3766500 2561500  3 23 17   8.3  989 265  5.0 7  6.3  93    0   80 326 -360  2
3766500 2561500  3 23 18   8.6  989 275  4.1 6  6.5  92    5   71 318 -356  2
3766500 2561500  3 23 19   8.7  990 282  4.1 7  6.7  93    0   14 319 -353  2
3766500 2561500  3 23 20   8.3  990 280  3.5 8  6.7  94    0    0 327 -349  2
3766500 2561500  3 23 21   8.2  991 289  3.1 8  6.6  94    0    0 333 -347  2
3766500 2561500  3 23 22   8.0  992 221  3.7 8  6.5  94    0    0 333 -345  2
3766500 2561500  3 23 23   7.9  992 271  3.7 8  6.4  94    0    0 332 -344  2
3766500 2561500  3 23 24   7.7  993 279  4.2 8  6.4  95    0    0 332 -343  2
3766500 2561500  3 24  1   7.5  993 266  2.9 7  6.3  96    0    0 327 -342  2
3766500 2561500  3 24  2   7.3  993 266  2.7 7  6.3  96    0    0 322 -341  2
3766500 2561500  3 24  3   7.0  993 255  2.1 7  6.1  95    0    0 321 -340  2
3766500 2561500  3 24  4   7.0  993 244  2.2 8  6.1  96    0    0 326 -340  2
3766500 2561500  3 24  5   6.9  993 254  2.0 8  6.1  96    0    0 332 -338  2
3766500 2561500  3 24  6   7.1  993 241  2.7 8  6.1  96    0    0 333 -336  2
3766500 2561500  3 24  7   7.3  993 243  2.7 7  6.1  95    0    0 329 -336  2
3766500 2561500  3 24  8   7.3  993 242  2.7 8  6.2  95    0   45 329 -338  2
3766500 2561500  3 24  9   7.8  993 245  3.4 8  6.3  95    1  102 334 -341  2
3766500 2561500  3 24 10   8.7  993 246  3.5 7  6.7  96    7  170 331 -346  2
3766500 2561500  3 24 11  10.5  993 251  3.6 7  6.9  91   40  239 329 -352  2
3766500 2561500  3 24 12  10.7  993 256  3.5 6  6.3  78   29  255 325 -355  2
3766500 2561500  3 24 13  12.2  992 180  2.3 6  5.6  65   51  275 319 -362  2
3766500 2561500  3 24 14  13.6  992 271  2.8 5  5.4  57   88  285 317 -367  2
3766500 2561500  3 24 15  14.7  991 261  2.2 4  5.4  53  262  228 311 -371  2
3766500 2561500  3 24 16  14.6  990 187  2.0 4  5.3  50  361  109 306 -375  2
3766500 2561500  3 24 17  14.1  989 199  2.7 1  5.3  51  255   83 290 -376  2
3766500 2561500  3 24 18  13.1  988 185  3.2 0  5.2  53   90   57 269 -371  2
3766500 2561500  3 24 19  10.9  988 155  2.5 1  5.3  59    0    5 264 -363  2
3766500 2561500  3 24 20   9.3  987 148  1.5 1  5.5  70    0    0 261 -354  2
3766500 2561500  3 24 21   9.4  987 125  0.5 1  5.6  74    0    0 257 -347  2
3766500 2561500  3 24 22   8.6  987 149  0.8 2  5.8  78    0    0 258 -340  2
3766500 2561500  3 24 23   8.6  986 179  1.1 1  5.8  81    0    0 254 -334  2
3766500 2561500  3 24 24   8.5  986 204  2.5 0  5.8  81    0    0 244 -327  2
3766500 2561500  3 25  1   7.9  985 161  3.3 0  5.8  83    0    0 238 -323  2
3766500 2561500  3 25  2   8.2  985 113  2.6 0  5.6  81    0    0 237 -319  2
3766500 2561500  3 25  3   7.3  984 289  1.3 0  5.4  80    0    0 235 -318  2
3766500 2561500  3 25  4   7.3  984 300  2.5 0  5.4  83    0    0 234 -318  2
3766500 2561500  3 25  5   6.4  983 265  2.2 0  5.4  85    0    0 233 -318  2
3766500 2561500  3 25  6   6.1  983 276  3.0 1  5.3  87    0    0 233 -319  2
3766500 2561500  3 25  7   6.6  983 279  2.9 2  5.2  85    0    0 239 -324  2
3766500 2561500  3 25  8   7.3  983 279  2.9 1  5.1  80   38   69 238 -332  2
3766500 2561500  3 25  9   9.6  983 258  3.0 4  5.1  71   77  143 247 -340  2
3766500 2561500  3 25 10  11.0  983 258  5.0 6  5.1  63  165  194 265 -351  2
3766500 2561500  3 25 11  13.5  983 238  8.6 6  5.1  55  199  249 271 -361  2
3766500 2561500  3 25 12  13.5  982 228  8.0 7  5.1  52   33  265 276 -371  2
3766500 2561500  3 25 13  13.1  982 229  6.2 7  5.6  57    1  194 280 -379  2
3766500 2561500  3 25 14  13.7  982 218  5.9 7  5.9  60    0  181 283 -385  2
3766500 2561500  3 25 15  13.6  981 239  5.1 8  5.6  56    0   93 285 -389  2
3766500 2561500  3 25 16  14.7  980 238  5.8 5  5.5  53   46  205 281 -390  2
3766500 2561500  3 25 17  14.3  981 270  5.2 6  5.6  53  133  129 279 -388  2
3766500 2561500  3 25 18  13.0  979 269  4.3 6  5.6  56   75   61 279 -382  2
3766500 2561500  3 25 19  11.9  979 270  2.0 7  5.7  61   15   15 277 -374  2
3766500 2561500  3 25 20  11.0  979 249  2.4 7  6.0  69    0    0 278 -366  2
3766500 2561500  3 25 21  10.3  979 160  1.1 8  6.5  78    0    0 280 -361  2
3766500 2561500  3 25 22  10.4  979 210  2.1 8  6.8  83    0    0 285 -359  2
3766500 2561500  3 25 23  11.1  979 217  5.0 8  6.8  81    0    0 290 -357  2
3766500 2561500  3 25 24  10.8  979 218  5.5 8  6.7  80    0    0 295 -354  2
3766500 2561500  3 26  1  10.6  978 246  7.8 8  6.7  81    0    0 300 -349  2
3766500 2561500  3 26  2  10.2  978 205  7.8 8  6.5  80    0    0 305 -344  2
3766500 2561500  3 26  3  10.1  978 244  6.4 8  6.6  82    0    0 311 -342  2
3766500 2561500  3 26  4   9.6  978 255  6.4 8  6.7  86    0    0 315 -342  2
3766500 2561500  3 26  5   9.4  978 259  5.5 8  6.7  88    0    0 316 -343  2
3766500 2561500  3 26  6   9.4  978 244  5.4 8  6.8  89    0    0 318 -343  2
3766500 2561500  3 26  7   8.8  978 226  3.8 8  7.0  93    0    0 319 -345  2
3766500 2561500  3 26  8   9.2  978 251  3.8 8  7.1  96    0   19 320 -349  2
3766500 2561500  3 26  9   9.7  978 228  4.0 7  7.3  95   30  115 316 -355  2
3766500 2561500  3 26 10   9.9  978 236  3.8 7  7.3  94   16  161 314 -361  2
3766500 2561500  3 26 11  10.4  979 228  3.7 8  7.1  89    0  118 321 -368  2
3766500 2561500  3 26 12  11.1  979 233  3.6 7  6.9  82    2  193 323 -372  2
3766500 2561500  3 26 13  11.6  979 217  3.7 7  6.8  78    0  153 325 -374  2
3766500 2561500  3 26 14  11.5  978 190  4.3 7  6.7  77    0  167 327 -374  2
3766500 2561500  3 26 15  11.4  978 213  4.5 7  6.9  78    0  153 329 -371  2
3766500 2561500  3 26 16  12.1  978 193  2.2 8  7.3  82    0   50 334 -367  2
3766500 2561500  3 26 17  11.2  977 219  1.4 8  7.5  85    0   81 336 -363  2
3766500 2561500  3 26 18  10.5  977 290  1.4 8  7.5  89    0   52 333 -358  2
3766500 2561500  3 26 19   9.8  978 272  3.2 8  7.2  90    0    5 328 -352  2
3766500 2561500  3 26 20   9.5  978 280  2.6 8  7.1  91    0    0 325 -344  2
3766500 2561500  3 26 21   9.0  979 280  2.8 8  7.1  94    0    0 325 -339  2
3766500 2561500  3 26 22   8.2  979 251  3.6 8  7.0  97    0    0 325 -338  2
3766500 2561500  3 26 23   8.0  980 300  2.8 8  6.9  98    0    0 326 -339  2
3766500 2561500  3 26 24   7.4  980 280  3.4 8  6.7  99    0    0 326 -337  2
3766500 2561500  3 27  1   7.6  980 280  2.2 8  6.6  99    0    0 325 -337  2
3766500 2561500  3 27  2   7.2  981 280  2.2 8  6.5  98    0    0 325 -337  2
3766500 2561500  3 27  3   6.5  981 290  2.8 8  6.1  96    0    0 321 -334  2
3766500 2561500  3 27  4   5.7  981 332  2.2 7  5.5  91    0    0 312 -333  2
3766500 2561500  3 27  5   5.2  981 311  1.6 7  5.2  90    0    0 305 -335  2
3766500 2561500  3 27  6   4.8  981 280  1.4 7  5.2  92    0    0 303 -336  2
3766500 2561500  3 27  7   4.7  981   2  0.8 7  5.1  93    0    0 301 -335  2
3766500 2561500  3 27  8   5.0  981   3  0.8 5  5.2  93    4   60 290 -336  2
3766500 2561500  3 27  9   6.1  982  30  1.6 5  5.2  89   45  142 281 -338  2
3766500 2561500  3 27 10   6.8  982 334  2.3 6  5.2  84   20  189 287 -343  2
3766500 2561500  3 27 11   7.5  982   8  2.5 6  5.3  82   34  236 294 -348  2
3766500 2561500  3 27 12   7.9  982   1  3.3 7  5.3  78   12  232 299 -352  2
3766500 2561500  3 27 13   8.2  982   2  6.7 8  5.1  74    2  208 308 -360  2
3766500 2561500  3 27 14   8.8  981  67  4.1 8  4.9  69    2  198 315 -372  2
3766500 2561500  3 27 15   8.3  981  30  4.6 8  4.8  67    0  138 315 -379  2
3766500 2561500  3 27 16   8.2  981  58  3.9 8  4.7  67    0  117 314 -376  2
3766500 2561500  3 27 17   7.9  981  56  3.8 8  4.7  69    0   86 313 -372  2
3766500 2561500  3 27 18   8.1  981  51  3.2 8  4.7  69    0   39 312 -369  2
3766500 2561500  3 27 19   7.9  981  44  4.2 8  4.7  68    0    7 312 -361  2
3766500 2561500  3 27 20   7.1  982  56  4.2 8  4.8  72    0    0 310 -352  2
3766500 2561500  3 27 21   6.6  982  44  3.9 8  5.0  78    0    0 308 -345  2
3766500 2561500  3 27 22   6.2  982  80  5.3 8  5.2  84    0    0 307 -341  2
3766500 2561500  3 27 23   6.5  983  67  3.8 8  5.1  82    0    0 307 -339  2
3766500 2561500  3 27 24   6.7  983  53  3.9 8  4.8  76    0    0 307 -338  2
3766500 2561500  3 28  1   4.7  984  52  3.0 8  4.8  82    0    0 304 -337  2
3766500 2561500  3 28  2   3.6  985  47  2.8 8  4.9  94    0    0 300 -335  2
3766500 2561500  3 28  3   3.1  984  46  3.7 8  4.8  97    0    0 299 -332  2
3766500 2561500  3 28  4   1.3  984  67  4.2 8  4.5  98    0    0 296 -331  2
3766500 2561500  3 28  5   0.7  985  63  2.3 8  4.1  99    0    0 293 -329  2
3766500 2561500  3 28  6   0.9  985  44  3.0 8  4.1  99    0    0 294 -328  2
3766500 2561500  3 28  7   1.6  986  65  2.8 8  4.2  98    0    0 298 -327  2
3766500 2561500  3 28  8   2.3  987  83  2.2 8  4.3  97    0   16 301 -328  2
3766500 2561500  3 28  9   2.6  987  92  2.2 8  4.4  95    0   59 306 -335  2
3766500 2561500  3 28 10   3.4  988  82  2.3 7  4.5  94    0  116 306 -346  2
3766500 2561500  3 28 11   4.1  989  62  1.7 7  4.7  92    0  161 306 -358  2
